text,label
ጠቅላይ ሚኒስትር ዐቢይ አሕመድ የታላቁ ህዳሴ ግድብ ለሚቀጥሉት 5 አመታተት ግንባታው ሊቆይ እንደሚችል አስታወቁ፡:  ,1
ሰበር መረጃ    ጠቅላይ ሚ/ር ዶ/ር አብይ አህመድ በአሜሪካ የኢትዮጰያ ኢምባሲ ባደረጉት ንግግር ታማኝ በየነ :ሲሳይ አጌና :አበበ ገላው :አዳርጋቸው ፅጌ እና ዶ/ር ብርሃኑ  ነጋ በመድረኩ እንዲገኙ ጠየቁ ።,1
ሰበር ዜና አለም ላይ ታይቶ የማይታወቅ ተከሰተ፤ሱዳን አሳዛኝ ገጠማት አሁን ያሰጋል ተጠንቀቁ https://news.ihabsha.com/watch.php?vid=26b627fed,1
ሰርከስ ሰሪዋ ውሻ   ውሻ በባህሪው ከፍታ ያለው ነገሮች ላይ የመውጣት ፍራቻ እንዳለበት ይነገራል።  ይህች በልዩ ሁኔታ የሰለጠነችው ውሻ ግን አሳዳጊዋ ያሰለጠናትን ያለምንም እንከን ስታከናውን ታይቷል።  በቻይና የምትገኘው ውሻዋ ሚዛኗን በመጠበቅ በአሳዳጊዋ ብቻ እየተመራች በውሃ የተሞላውን ብርጭቆ ሳትጠል ሚዛኗን ጠብቃ 2 ነጥብ 5 ሜትር ከፍታ ላይ የመውጣት ትርኢትም አሳይታለች።  Via:cctvcom,0
የዶር ደብረፂዮን መንግስት ዝምታውን ሰበረ ለዶር አንባቸው መኮንን አስደንጋጭ ማስጠንቀቂያ ሰጠ,1
በአውሮፓውያኑ 2014 ላይ ከአጠቃላይ የአገር ውስጥ ምርት አንፃር ከፍተኛ የገንዘብ መጠንን ለትምህርት ዘርፍ በማዋሉ ኢትዮጵያ ከዓለማችን አገራት መካከል ቀዳሚዋ ሆናለች። /ምንጭ፦ ዘ ኢኮኖሚስት/,0
  የታላቁ የኢትዮጵያ ህዳሴ ግድብ ግንባታ የመሰረት ድንጋይ የተቀመጠበት 7ኛ ዓመት በብሄራዊ መግባባት ዙሪያ በተሰሩ ጉዳዮች ላይ ትኩረት ተደርጐ እንደሚከበር የግድቡ ህዝባዊ ተሳትፎ አስተባባሪ ምክር ቤት ጽሕፈት ቤት ገለፀ፡፡ የግድቡ ግንባታ 7ኛ ዓመት በዓል በተለያዩ ስነ-ስርዓቶች እንደሚከበርም ተመልክቷል፡፡,0
አትሌቶች ከመንግስት የስራ ሃላፊዎች - ተጠባቂው ፍልሚያ!  የታላቁ የኢትዮጵያ ህዳሴ ግድብ ግንባታ የመሰረት ድንጋይ የተጣለበትን አራተኛ አመት በተለያዩ ዝግጅቶች በመከበር ላይ ይገኛል።  በአሉ በዛሬው እለትም መከበሩን ሲቀጥል በአዲስ አበባ ስታዲየም አዝናኝ ስፖርታዊ ውድድሮች ይካሄዳሉ።  አትሌቶችን ከመንግስት የስራ ሃላፊዎች ጋር ያፋጠጠው የእግር ኳስ ግጥሚያም ትልቅ ትኩረት አግኝቷል።  መብራት ሃይልና ወላይታ ዲቻ የሚያደርጉት የዋንጫ ጨዋታም ተጠባቂ ነው።  የገመድ ጉተታና ሌሎች አዝናኝ ስፖርታዊ ውድድሮችም የበዓሉ አካል ናቸው።  የአዲስ አበባ ስታዲየም ከ6 ስአት ጀምሮ ለታዳሚዎች ክፍት እንንደሚሆን ተገልጿል።  እርሶም በስታዲየም ተገኝተው ውድድሮቹንና ሌሎች እጅግ አዝናኝ ፕሮግራሞችን እንዲታደሙ ተጋብዘዋል።  የታላቁ ህዳሴ ግድብ አጠቃላይ ግንባታው 42 በመቶ ደርሷል።  የግድቡ ግንባታ የመሰረት ድንጋይ የተጣለበት 4ኛ አመት  በአል “የህዳሴ ግድባችንን እንዳጋመስነው ጨርሰን ሌላ እንጀምራለን” በሚል መሪ ቃል ነው በመከበር ላይ የሚገኘው።  በአሉ በሚቀጥለው ሳምንት መጋቢት 24 ግድቡ በሚገነባባት ጉባ በደማቅ ሁኔታ የሚከበር ይሆናል።,0
የኬኒያ ፖሊስ ለዝንጀሮዎች የአልኮል መጠጦችን የሚሰጡ ሰዎች ከድርጊታቸው እንዲቆጠቡ ጠየቀ።  የአገሪቱ የዱር እንስሳት አገልግሎት የስራ ሀላፊዎች ከናይሮቢ ንኩሩ መንገድ ላይ በብዛት እየተስተዋለ የመጣውን ለዝንጀሮዎች አልኮል የመስጠት ድርጊት እንዲቆም ጠይቀዋል።   የአገልግሎቱ ዳይሬክተር እንደተናገሩት አልኮል በሰዎች ላይ የሚያሳድረውን አይነት አሉታዊ ተፅዕኖ በእንስሳትም ላይ ያሳድራል።  በመሆኑም መጠጡን የቀመሱት ዝንጀሮዎች ሰክረው ሊረብሹ፤ ብሎም የመንገድ ላይ አደጋን  ሊያደርሱ የችላሉ።,0
ጥብቅ መረጃ!! ከኦሮሚያ ልዩ ፖሊስ ጀርባ ያለው እውነታ!  ይህን ሊንክ ተጭነው አሁን የወጣ አስገራሚ መረጃ ይመልከቱ!! ተጨማሪ መረጃ በቶሎ እንዲደርሶት ላይክ፤ሼር ያድርጉ!! https://www.hahuhulu.com/watch.php?vid=bbedd5287,1
ተወዳጁ አስጌ በቤሩት ከሀረብ ሀገር ሴት ጋር ሲባልግ በድብቅ ካሜራ ተያዘ፡፡ ቪዲዎውን ለማየት ሊነኩን ይጫኑ  https://www.sheganews.com/watch.php?vid=541da9868987e,1
የባህል ሀኪሞች ለበ-ሽ-ታ-ው ያዘጋጀነዉን መ-ድ-ሀ-ኒ-ት መንግስት አላቀውም  ብሎናል አሉ! https://www.sheganews.com/watch.php?vid=0881ed541,1
በህዳሴ ግድብ ላይ የሚያተኩረውና በግብፅ፣ ሱዳን እና ኢትዮጵያ መካከል የሚካሄደው የሶሰትዮሽ ውይይት ዛሬ በካይሮ ተጀምሯል።  በዚህ ውይይት ሶሰቱ ሀገራት በውሃ ሚኒስትሮቻቸው በሚመራ ቡድን ተወክለዋል።  የሶስቱ ሀገራት የቴክኒክ ኮሚቴም በታላቁ የህዳሴ ግድብ የውሃ ፍሰት እና የማህበራዊ ኢኮኖሚ ጥናቶችን የሚያካሂድ አለም አቀፍ ቡድንን ይመርጣል ተብሎ ይጠበቃል።  ሙሉ ዜናውን ለመመልከት ሊንኩን ይጫኑ http://www.fanabc.com/index.php/news/item/2883-2014-10-16-13-44-12.html,0
የእለቱ ቆንጆ ፎቶ!! ንጉሱ እና ንግስቷ!! እስኪ ለዚህ ቆንጆ ፎቶ ምን ያህል ላይክ፤ሼር?,1
የአዲስ አበባ ከንቲባ ታከለ ኡማ በኢቲቪ ጋዜጠኛ አዲስአበባ የማን ናት ተብለው ሲጠየቁ የሰጡት ያልተጠበቀ አሳፋሪ ምላሽ!! https://www.youtube.com/watch?v=9nr0cYJ6XEo,1
ህውሓት ጦር ልያዝምት ነው።ዝርዝሩን ይመልከቱ።,1
ኢራን 140 ጤና ባለሙያዎችን በኮቪድ-19 ምክንያት አጣች,0
አጨቃጫቂው የሹመቱ ውዝግብ - የአዳነች አቤቤ የገቢዎች ሚኒስቴር ሁሉንም ነገር ዘረገፉት! ,1
የብልጽግና ፓርቲ ለክልልና ከተማ አስተዳደር የፓርቲው ጽ/ቤቶች የኮሮና ቫይረስ መከላከያ ቁሳቁሶችን አስረከበ  አዲስ አበባ፣ ሃምሌ 27፣ 2012(ኤፍ ቢ ሲ) የብልጽግና ፓርቲ ለክልልና ከተማ አስተዳደር የፓርቲው ፅህፈት ቤቶች የኮሮና ቫይረስ መከላከያ ቁሳቁሶችን አስረከበ፡፡  ዋና ጽህፈት ቤቱ 98 ሺህ ማስኮችንና 24 የሙቀት መለኪያዎችን ነው ለክልልና ከተማ አስተዳደር ጽህፈት ቤት ሃላፊዎች ያስረከበው፡፡  የፅህፈት ቤቱ ሃላፊ አቶ ብናልፍ አንዱዓለም በርክክቡ ላይ እንደተናገሩት ÷ጥሩ እየተቆጣጠርን የነበረው የኮሮና ቫይረስ ስርጭት በመሃል ባጋጠሙ ችግሮችና እየታየ ባለው መዘናጋት ምክንያት ከፍ እያለ ነው፡፡  የኮሮና ቫይረስ በመከላከል ላይ አሁን እየታየ ያለውን መዘናጋት ለማስቀረት አመራሩ ጠንክሮ መስራት እንደሚገባ ሃላፊው አሳስበዋል፡፡  በተለይ ደግሞ ከአዲስ አበባ ውጭ እየታየ ያለው መዘናጋት የከፋ ዋጋ ሊያስከፍል ይችላል ሲሉም ነው የተናገሩት፡፡  በመሆኑም የመከላከያ ቁሳቁሶችን በመጠቀም አመራሩ፣ የፓርቲው ጽህፈት ቤቶች ሰራተኞች እና ሌሎች የመንግስት መስሪያ ቤቶች ሰራተኞች ጥንቃቄ በማድረግ አርዓያ ይገባል በማለት አሳስበዋል።  ከዚህ ጎን ለጎን የክረምት በጎ አድራጎት ስራ፣ የአረንጓዴ አሻራ ስራና የመህር ምርት ስራም ትኩረት እንዲሰጣቸው ጨምረው ማሳሰባቸውን ከፓርቲው ያገኘነው መረጃ ያመላክታል፡፡,0
ኢትዮጵያ የኮሮና ቫይረስ የመከላከል ልምዷን ለዓለም የጤና ድርጅት አባል አገሮች አካፈለች  አዲስ አበባ፤ ሰኔ 18፣2012 (ኤፍ.ቢ.ሲ) ኢትዮጵያ የኮሮና ቫይረስ ወረርሽኝን በመከላከል ረገድ ያከናወናችውን ተግባራትና ያጋጠሟትን ተግዳሮቶች ለዓለም የጤና ድርጅት አባል አገሮች አካፈለች።  ኢትዮጵያ ልምዷን ያካፈለችው ዛሬ የዓለም የጤና ድርጅት ጉባዔ ከአባል አገሮች ጋር ባካሄደው ጉባዔ ነው።  በጉበዔው የዓለም የጤና ድርጅት ዋና ዳይሬክተር ዶክተር ቴድሮስ አድሃኖምን ጨምሮ ከ194 አገሮች የተወጣጡ የጤና ሚኒስትሮች ተሳትፈውበታል።  በቪዲዮ ኮንፈረንስ በመታገዝ በተከናወነው ጉባዔ ÷ ወረርሽኙን የተከላከለችው ሙሉ ለሙሉ የእንቅስቃሴ ገደብ ሳታደርግና የቫይረሱ ስርጭት የከፋ ጉዳት መከላከሏን ለተሳታፈዎቹ አስረድታለች።  የጤና ሚኒስትሯ ዶክተር ሊያ ታደሰ ÷ኢትዮጵያ ድርጅቱ በሽታውን ዓለም አቀፍ ስጋት ብሎ ከማወጁ ቀደም ብላ የጥንቃቄ ስራዎችን መጀመሯን ተናግረዋል።  አገሪቷ ከተለያዩ የዓለም ክፍሎች የሚመጡ መንገደኞች መተላለፊያ ማዕከል አንደመሆኗ መጠን ጥብቅ የመግቢያና መውጫ ልየታ መጀመሯንም ለአብነት አንስተዋል።  ከዚያም ባለፈ የተለያዩ ሚኒስትሮችን ያካተተ ኮሚቴ ተዋቅሮም የለይቶ ማቆያዎችንና የሕክምና መከታተያ ጣቢያዎችን ከማዘጋጀት ጀምሮ ሌሎች ሥራዎችን አከናውኗል ነው ያሉት።  ቫይረሱ ከተከሰተ በኋላም ትምህርት ቤቶች መዘጋታቸውንና ከውጭ የሚመጡ ግለሰቦች በአስገዳጅ ለይቶ ማቆያዎች እንዲገቡ መወሰኑን ተናግረዋል።  እንደ አውሮፓውያን አቆጣጠር ከሚያዝያ 8 ቀን ጀምሮ ተግባራዊ የሚሆን የአስቸኳይ ጊዜ ዓዋጅ ታውጆ ሙሉ ለሙሉ የኢኮኖሚ እንቅስቃሴ ሳይገደብ የጥንቃቄ አቅጣጫዎችን ተፈጻሚ መደረጋቸውንም  ነው የተናገሩት።  ከዚም ባለፈ በአገር አቀፍ ደረጃ ምንም የምርመራ አቅም ካልነበረበት ሁኔታ አሁን ላይ አገልግሎት የሚሰጡ 38 የመመርመሪያ ጣቢያዎችን በአጭር ጊዜ ማቋቋም ተችሏል ብለዋል።  ሌሎች ተጨማሪ ላቦራቶሪዎችም በቅርቡ ወደ ሥራ እንደሚገቡም ሚኒስትሯ ተናግረዋል።  ዕለታዊ ሪፖርቱ እስከተጠናቀረበት ድርስ 227 ሺህ ለሚሆኑ ሰዎች ምርመራ መደረጉንና ይህም ከአፍሪካ አራተኛ ደረጃ የሚይዝ የምርመራ አፈጻጸም መሆኑን ተናግረዋል።  ነገር ግን ካለን ሰፊ የሕዝብ ቁጥር አንጻር አሁንም በስፋት መስራት እንዳለብን እንገነዘባለን ብለዋል።  በርዕሰ መዲናዋ አዲስ የተገነባ ሆስፒታልና ትልቁን የሕዝብ መሰብሰቢያ አዳራሽ አስፈላጊው ግብዓት ተሟልቶላቸው ለቫይረሱ ምላሽ ስራ አንዲውሉ  መደረጉንም አንስተዋል።  በጤና ሚኒስቴር የሚመራው ጤና ምላሽ ሥራም 12 ከሚሆኑ የጤና ዘርፍ የሙያ ማህበራትና በውጭ ከሚኖሩ የኢትዮጵያ ዲያስፖራ አማካሪ ቡድንን ያሳተፈ ምላሽ እየሰጠ መሆኑን ጠቁመው÷የግሉ ዘርፍም በሥራው እንዲሳተፍ ተደርጓልም ነው ያሉት ዶክተር ሊያ።  የኮሮና ቫይረስን ከመከላከል በተጓዳኝ እንደ ህጻናትና እናቶች ጤና ያሉ መሠረታዊ የሕክምና አገልግሎት እንዳይቋረጡ ሰፊ መሰራታቸውንም ተናግረዋል።  ባለፉት ሦስት ወራት ብቻ የወባ፣ የቢጫ ወባ፣ የኩፍኝና ኮሌራ ወረርሽኞች ተከስተው እንደነበርና ሙሉ ለሙሉ መቆጣጠር እንደተቻለም ሚኒስትሯ አብራርተዋል።  በአሁኑ ወቅት በርካታ ቁጥር ያላቸው ኢትዮጵያውያን ስደተኞች ወደ አገራቸው እየተመለሱ ከመሆኑ ጋር ተያይዞ የተሟላ ግብዓት ያላቸው የለይቶ ማቆያዎች እጥረት መከሰቱን ገልጸዋል።  የቫይረሱ መከላከያ ግብዓቶች እጥረትና በኢትዮጵያ የተጠለሉ በመቶ ሺህዎች የሚቆጠሩ የተለያዩ አገሮች መኖራቸውም ኢትዮጵያ መሻገር ያለባት ሌላኛው ተግዳሮት መሆኑንም ዶክተር ሊያ አስረድተዋል።  የአገሪቱ የጤና ባለሙያዎች ቫይረሱን ለመከላከል እያደረጉት ያለውን ተጋድሎም ''እጅግ የሚያኮራ'' በማለት ለተሳታፊዎቹ  መናገራቸውን ኢዜአ ዘግቧል ።  #FBC የዜና ሰዓት ሳይጠብቁ የፋና ብሮድካስቲንግ ኮርፖሬትን ትኩስ እና ሰበር ዜናዎችን በፍጥነት በአጭር የፅሁፍ መልዕክት መልክ በስልክዎ ላይ እንዲደርስዎ ወደ 8111 OK ብለው ይላኩ።,0
"ሰበር መረጃ - ታማኝ በየነ ዝምታውን ሰበረ | ለዶ/ር አብይ መልዕክት ላከ  ""ተንበረክኬ አመስግኜህ ነበር፤አሁን ግን ተንበርክኬ የኢትዮጵያን ህዝብ እጠይቃለሁ! ""https://www.sheganews.com/watch.php?vid=384ad3cc7775c",1
ያልተሰማው አስደንጋጩ የበቀለ ገርባ ሚስጥር !!! https://www.zena365.com/watch.php?vid=46d2246ae,1
መረጃ - ዶ/ር አብይ በከምባታና በሃላባ የህዝብ ተዋውሞ ገጠማቸው!! ለምን? https://www.sheganews.com/watch.php?vid=d60ba44266,1
የናይጄሪያዋ ሌጎስ የአምልኮ ሥፍራዎችን ልትከፍት ነው ተባለ፡፡,0
በተባበሩት ዓረብ ኢሚሬቶች የሚገኙ ዜጎች የተሟላ አገልግሎት እንዲያገኙ እየተሰራ ነው,0
የብራዚሉ የዓለም ዋንጫ የአንድ ጀንበር ዕድሜ ቀረው  ብራዚል ለሁለተኛ ጊዜ የምታስተናግደው 20ኛው የአለም ዋንጫ ሊጀመር የአንድ ቀን ዕድሜ ብቻ ይቀረዋል።   የስፖርት አፍቃሪያንና የአለም ህዝብ ሁሉ የውድድሩን መጀመር በታላቅ ጉጉት እየጠበቀ ሲሆን ፥ ተሳታፊ ሀገሮችም ወደ ደቡብ አሜሪካዊቷ ሀገር እያቀኑ ነው።   በስምንት ምድብ የተደለደሉ 32 ብሔራዊ ቡድኖች ለአንድ ወር የሚያደርጉት ፉክክር በብራዚል12 ከተሞች ይስተናገዳሉ።   አስተናጋጇ ብራዚል ከክሮሺያ የምታደርገው የመክፈቻ ጨዋታም በሳኦ ፖሎ አሬና ደ ሳኦፖሎ ወይም አሬና ኮሮንቲያስ ተብሎ በሚጠራው ስታዲየም ነው የሚካሄደው ።   ይህን የመክፈቻ ጨዋታ የ42 ዓመቱ ጃፓናዊ ዩቺ ኒሺሙራ በመሃል ዳኝነት ይመሩታል።  የፍጻሜው ጨዋታ ደግሞ እ.ኤ.አ በ1950ው የአለም ዋንጫ ብራዚል በፍጻሜ ጨዋታ በኡራጓይ ተሸንፋ ዋንጫ ባጣችበት በሪዮ ዴ ጄኔሪዮ ከተማ በሚገኘው ግዙፉ ማራካኛ ስታዲየም ይደረጋል።   ባለፉት ጊዜያት በአለም ዋንጫ መድረኮች ላይ በርካታና አይረሴ አወዛጋቢ የጎል ውሳኔዎች የታዩ ሲሆን ፥ በብራዚሉ የአለም ዋንጫ ግን መሰል ድርጊት እንዳይፈጠር  የጎል መስመር ቴክኖሎጂ ለመጀመሪያ ጊዜ ተግባራዊ እንደሚሆንም ይጠበቃል።  የ2014 የፊፋ የአለም ዋንጫ ለአንድ ወር ያህል በሚኖረው ቆይታም የዓለምን ትኩረት ሁሉ ወደ አስተናጋጇ ብራዚል በመሳብ ትልቅ የመነጋገሪያ አጀንዳን እንደሚፈጥርም ታምኖበታል። ብራዚል ለአለም ዋንጫው ከ14 እስከ 16 ቢሊዮን ዶላር እንደሚፈጅባት ተነግሯል።   ይህ ወጪ ባለፉት ሶስት የአለም ዋንጫዎች ከወጣው አጠቃላይ ወጪ እጥፍ  ነው።   ከሁሉም ከፍተኛ ወጪ የተባለውም ለስታዲየም ግንባታና እድሳት ብራዚል ከ1 ቢለዮን ዶላር በላይ ያወጣችው ወጪ ነው።  ታዲያ ይህን ከፍተኛ በጀት የተመደበለትን የአለም ዋንጫ ለመመልከት የማይጓጓ ማን አለ?,0
ፕሬዝዳንድ ዶናልድ ትራምፕ 'ቲክቶክ'ን ሊያግዱ መሆኑን አስታወቁ  *************   የአሜሪካው ፕሬዝደንት ዶናልድ ትራምፕ የቻይናውን 'ቲክቶክ' የተሰኘ ማኅበራዊ ሚዲያ አሜሪካ ውስጥ ጥቅም ላይ እንዳይውል እንደሚያግዱት አስታውቀዋል።   'ባይትዳንስ' በመባል በሚታወቀው የቻይና ድርጅት የሚተዳደረው ቲክቶክ የአሜሪካውያንን ግላዊ መረጃ ለመበርበር ጥቅም ላይ ሊውል እንደሚችል የአሜሪካ የደህንንት ኃላፊዎች ስጋታቸውን ገልጸው ነበር።   ፕሬዝዳንዱ ለጋዜጠኞች ሲናገሩ፣ ''ቲክቶክን በተመለከተ አሜሪካ ውስጥ ሙሉ በሙሉ እናግዳቸዋለን፤ እስከ ቅዳሜ ድረስ ባለው ጊዜ ውሳኔውን ማስተላለፍ እችላለሁ'' ብለዋል።  በዓለም ላይ በፍጥነት ተወዳጅነቱ እየጨመረ የመጣው ቲክቶክ በአሜሪካ ብቻ እስከ 80 ሚሊየን የሚደርሱ ተጠቃሚዎች ያሉት ሲሆን እገዳው ለድርጅቱ ትልቅ ኪሳራ ሊሆን እንደሚችል ይገመታል።   የቲክቶክ ቃል አቀባይ ሂላሪ ማክኩዌድ ከዋሽንግተን ፖስት ጋር ባደረጉት ቆይታ፣ በውሳኔው ላይ አስተያየት ከመስጠት የተቆጠቡ ሲሆን፤ ድርጅቱ ግን አሁንም ቢሆን የረዥም ጊዜ የስኬት ዕቅዱ እንደማይጎዳ መግለጻቸውን ቢቢሲ ዘግቧል።,0
"የዲቪ 2021 ውጤት ዛሬ ይፋ ይሆናል -- የ2020 ዲቪ ሎተሪ ውጤት ዛሬ ከምሽቱ አንድ ሰአት ጀምሮ ይፋ እንደሚሆን አዲስአበባ የሚገኘው የአሜሪካ ኤምባሲ አስታወቀ።  ዲቪ የሞሉ አመልካቾች በተከታዩ ሊንክ https://dvprogram.state.gov/ በመግባት ቅፅ በሚሞሉበት ወቅት የተሰጣቸውን የማረጋገጫ ቁጥር በማስገባት አሸናፊ መሆን አለመሆናቸውን ማወቅ ይችላሉ።  ኤምባሲው በኢሜይል አሸናፊነት እንደማይገልፅ በመጠቆም አመልካቾች  ከእንዲህ አይነት መጭበርበሮች እንዲጠነቀቁ መክሯል።  The 2021 Diversity Visa (DV) lottery winners will be announced today, Saturday, June 6. Starting at 7:00 PM local time, DV-2021 entrants will be able to visit https://dvprogram.state.gov/ to enter their confirmation information and check their status. The link will remain active until September 30, 2021. Entrants who find they have not won are encouraged to check their status several times during this period as the website may be updated with new information.   Entrants who were selected for the 2021 DV lottery will be able to attend an interview upon confirmation. However, please be aware that routine visa services, including the processing of Diversity Visa applications, are currently suspended due to precautions against COVID-19.    Though we will resume visa services as soon as it is safe to do so, we are unable to provide a specific date at this time.    If you were selected, here are a few tips to be aware of:  - BE CAREFUL of fake emails. DV lottery results are never revealed in email. Applicants can only check their status at https://dvlottery.state.gov/.  - DO NOT share any personal details publicly on social media.  - SPEAK truthfully and confidently during your interview.  - AVOID short answers during your interview. Make sure to elaborate on the questions.  - DO NOT submit fraudulent documents including work experience and school certificates. If possible, please submit original school documents (even if old.)  - DO NOT claim children if they are not your own (unless legally adopted).  - DO NOT engage in a fraudulent marriage.   #DV2021",0
በከፍተኛ ትምህርትና ስልጠና ተቋማት ከኮሮና ቫይረስ ጋር የተገናኙ ጉዳዮችን የሚከታተል ግብረ ሃይል ተቋቋመ  አዲስ አበባ፣ መጋቢት 9፣ 2012(ኤፍ.ቢ.ሲ) በሁሉም ከፍተኛ ትምህርትና ስልጠና ተቋማት ከኮሮና ቫይረስ ጋር የተገናኙ ጉዳዮችን የሚከታተል ግብረ ሃይል በሳይንስና ከፍተኛ ትምህርት ሚኒስቴር ተቋቁሞ እየሰራ እንደሚገኝ ተገለጸ።  ግብረ ሃይሉ ከመጋቢት 7 ቀን 2012 ዓ.ም ጀምሮ የከፍተኛ ትምህርትና ስልጠና ተቋማት ተማሪዎች የክፍል ውስጥ ትምህርት አቁመው አጋዥ መፅሐፍት (ሃንድ አውት)፣ ማጣቃሻ መፅሐፍት፣ በበይነ መረብ በመታገዝ እና ሶፍት ኮፒ ለቀጣዮቹ 2 ሳምንታት በግላቸው እንዲያነቡ አቅርቧል።  በዩኒቨርሲቲዎች ተማሪዎች እጃቸውን አዘውትረው እንዲያፀዱም የውሃ አቅርቦትን የማሻሻል፣ የመታጠቢያ ሳሙናዎችንና አስፈላጊ ግብዓቶችን የማሟላትና የማቅረብ ስራዎች እየተከናወኑ መሆኑንም ሚኒስቴሩ ገልጿል።  ከዚህ ባለፈም ስለቫይረሱ ለተማሪዎች እና ለከፍተኛ ትምህርት ተቋማት ማህበረሰቡ ግንዛቤ ለመፍጠር ዩኒቨርሲቲዎች የተለያዩ መንገዶችን እየተከተሉ መሆኑ ተጠቁሟል።  በሁለት ሳምንታ እድሜያቸው ከ60 ዓመት በላይ የሆኑና የልብ ወይም የካንሰር እንዲሁም የስኳርና ሌሎች ተዛማጅ ህመሞች ያሉባቸው፣ የአስምና የመተንፈሻ አካላት ችግር ያሉባቸው ሠራተኞች ከሌሎች የበለጠ ጥንቃቄ ማድረግ እንደሚገባቸው መመከሩን ከሳይንስና ከፍተኛ ትምህርት ሚኒስቴር ያገኘነው መረጃ ያመለክታል።  ትኩስ መረጃዎችን በፍጥነት ለማግኘት የቴሌግራም ገፃችንን ሰብስክራይብ ያድርጉ! https://t.me/fanatelevision,0
በአዲስ አበባ 102 ህገ-ወጥ ሽጉጦችና ሌሎች የጦር መሳሪያዎች ተያዙ  አዲስ አበባ፣ ሃምሌ 27፣ 2012(ኤፍ ቢ ሲ)በአዲስ አበባ ከተማ 102 ህገ-ወጥ ሽጉጦችና ሌሎች የጦር መሳሪያዎች መያዙን የፌደራል ፖሊስ አስታወቀ።  የፌዴራል ፖሊስ ኮሚሽን የኮሙኒኬሽን ዳይሬክተር ጀይላን አብዲ እንደተናገሩት፤ በመዲናዋ በተለምዶ ኮልፌ 18 ማዞሪያ እና ሰሜን ማዘጋጃ’ በሚባሉ አካባቢዎች ተጠርጣሪው ግለሰብ በተከራይዋቸው ቤቶች ውስጥ ነው ህገወጥ መሳሪያዎቹ የተያዙት።  በተደረገው ፍተሻም 102 ሽጉጦች 399 ጥይቶችና ሌሎች በርካታ የጦር መሳሪያ እቃዎች መያዛቸው ታውቋል፡፡  ተጠርጣሪው በሰጡት ቃል መሳሪያዎቹ መነሻቸውን ሱዳን አድርገው በጎንደር በኩል አዲስ አበባ እንደገቡም የተናገሩ ሲሆን ግለሰቡ ላይ ምርመራ እየተካሄደ ነው።  ህገወጥ የጦር መሳሪያ አዘዋዋሪዎች አብዛኛውን ጊዜ ቤት በመከራየት ወንጀሉን እንደሚፈጽሙ ጠቅሰው፤ ከዚህ አንጻር አከራዮች ጥንቃቄ ማድረግ እንደሚገባቸው ተናግረዋል።  በተያያዘ ዜና በኦሮሚያ ክልል ማህበራዊ ሚዲያዎችን በመጠቀም ድጋሜ ሁከት ለመቀስቀስ የሚጥሩ አካላት እንዳሉ አቶ ጀይላን ተናግረዋል።  እነዚህ አካላት በዋናነት ምስሎችን ‘በፎቶ ሾፕ’ በማቀናበርና ከለውጡ በፊት የተደረጉ የሰብዓዊ መብት ጥሰቶችን አሁን እንደተከናወኑ በማስመሰል ህዝብን እያደናገሩ እንደሚገኙ ጠቁመዋል።  በመሆኑም ሁሉም የህብረተሰብ ክፍል ይህን እኩይ ተግባር ሊገነዘብ እንደሚገባ ነው የተናገሩት።  መንግስት አገርን በሁከት ለማፍረስ የሚንቀሳቀሱ ሃይሎችን በህግ ጥላ ስር የማዋሉን ስራ አጠናክሮ እንደሚቀጥልም አቶ ጀይላን ተናግረዋል።  የጸጥታ መዋቅሩ የዜጎችን ድህንነት ለመጠበቅ ዝግጁ መሆኑንም መግለፃቸውን ኢዜአ ዘግቧል።  ወጣቶችም በሀሰት መረጃ ኢትዮጵያን ለማተራመስ በሚደረግ ሙከራ ሳይዘናጉ የአካባቢያቸውን ሰላም እንዲጠብቁም ጥሪ ቀርቧል።,0
ባለስልጣኑ ኮበለሉ? በድብቅ ተይዞ የነበረው አስደንጋጭ ዝርፊያ ይፋ ሆነ  https://www.youtube.com/watch?v=iTXWPGH-QFA,1
የአዲስ አበባ ፖሊስ ኮሚሽን ምርመራ እያከናወነ የሚገኝባቸው ብርሃኑ ታከለ፣ ሸዋንግዛው ሾሺ፣ መሀመድ ሀሰን፣ መኮንን ለገሰ፣ ጫሚሳ አብዲሳ፣ መንግስቱ ዋቁማ እና ገመቺስ አበረ የተባሉ ተጠርጣሪዎች ከአዲስ አበባ በተሽከርካሪ በመመላለስ የቡራዩ ግጭትን በማስተባበር፣ በማነሳሳት እና ገንዘብ በማከፋፈል መጠርጠራቸውን መርማሪ ፖሊስ ለችሎቱ አስረድቷ,0
